MOVIE_ID,YEAR,MONTH,DAY,SEASON,WEEKDAY,TIME
563,1999,1,12,winter,Tuesday,1999-01-12
564,2007,7,3,summer,Tuesday,2007-07-03
565,2005,11,4,autumn,Friday,2005-11-04
566,2009,8,21,summer,Friday,2009-08-21
567,2006,3,28,spring,Tuesday,2006-03-28
568,2000,8,10,summer,Thursday,2000-08-10
569,2007,5,22,spring,Tuesday,2007-05-22
570,2010,12,3,winter,Friday,2010-12-03
571,2008,7,19,summer,Saturday,2008-07-19
572,2008,7,19,summer,Saturday,2008-07-19
573,2012,3,27,spring,Tuesday,2012-03-27
574,2007,2,9,winter,Friday,2007-02-09
575,2003,1,29,winter,Wednesday,2003-01-29
576,2006,6,27,summer,Tuesday,2006-06-27
577,2006,9,29,autumn,Friday,2006-09-29
578,2011,10,23,autumn,Sunday,2011-10-23
579,2006,6,28,summer,Wednesday,2006-06-28
580,2000,5,23,spring,Tuesday,2000-05-23
581,1999,5,27,spring,Thursday,1999-05-27
582,2000,2,27,winter,Sunday,2000-02-27
583,2003,4,23,spring,Wednesday,2003-04-23
584,2008,11,4,autumn,Tuesday,2008-11-04
585,2006,10,26,autumn,Thursday,2006-10-26
586,1999,5,27,spring,Thursday,1999-05-27
587,2006,1,30,winter,Monday,2006-01-30
588,2009,5,19,spring,Tuesday,2009-05-19
589,2009,6,17,summer,Wednesday,2009-06-17
590,2012,6,12,summer,Tuesday,2012-06-12
591,2000,6,24,summer,Saturday,2000-06-24
592,2007,1,18,winter,Thursday,2007-01-18
593,2004,12,25,winter,Saturday,2004-12-25
594,2010,6,29,summer,Tuesday,2010-06-29
595,2004,4,11,spring,Sunday,2004-04-11
596,2004,4,11,spring,Sunday,2004-04-11
597,2004,4,11,spring,Sunday,2004-04-11
598,2002,3,26,spring,Tuesday,2002-03-26
599,2003,4,15,spring,Tuesday,2003-04-15
600,2012,9,10,autumn,Monday,2012-09-10
601,2011,7,25,summer,Monday,2011-07-25
602,2003,3,24,spring,Monday,2003-03-24
603,2008,10,27,autumn,Monday,2008-10-27
604,2005,9,6,autumn,Tuesday,2005-09-06
605,2006,7,26,summer,Wednesday,2006-07-26
606,2012,7,22,summer,Sunday,2012-07-22
607,2012,7,22,summer,Sunday,2012-07-22
608,2006,10,3,autumn,Tuesday,2006-10-03
609,2006,6,14,summer,Wednesday,2006-06-14
610,2007,10,18,autumn,Thursday,2007-10-18
611,2005,5,3,spring,Tuesday,2005-05-03
612,2010,9,23,autumn,Thursday,2010-09-23
613,2010,10,5,autumn,Tuesday,2010-10-05
614,2008,1,23,winter,Wednesday,2008-01-23
615,2007,1,29,winter,Monday,2007-01-29
616,2007,1,30,winter,Tuesday,2007-01-30
617,2006,9,29,autumn,Friday,2006-09-29
618,2011,8,12,summer,Friday,2011-08-12
619,2003,2,25,winter,Tuesday,2003-02-25
620,2007,10,27,autumn,Saturday,2007-10-27
621,2008,10,7,autumn,Tuesday,2008-10-07
622,2007,8,24,summer,Friday,2007-08-24
623,2006,6,27,summer,Tuesday,2006-06-27
624,2000,6,16,summer,Friday,2000-06-16
625,2004,3,18,spring,Thursday,2004-03-18
626,2007,9,25,autumn,Tuesday,2007-09-25
627,2007,3,9,spring,Friday,2007-03-09
628,2007,3,9,spring,Friday,2007-03-09
629,2007,3,9,spring,Friday,2007-03-09
630,2007,3,9,spring,Friday,2007-03-09
631,2010,8,3,summer,Tuesday,2010-08-03
632,2008,1,8,winter,Tuesday,2008-01-08
633,2009,7,21,summer,Tuesday,2009-07-21
634,2007,7,31,summer,Tuesday,2007-07-31
635,2011,1,21,winter,Friday,2011-01-21
636,2006,9,29,autumn,Friday,2006-09-29
637,2001,2,16,winter,Friday,2001-02-16
638,2001,2,16,winter,Friday,2001-02-16
639,2001,2,16,winter,Friday,2001-02-16
640,2009,9,29,autumn,Tuesday,2009-09-29
641,2004,10,19,autumn,Tuesday,2004-10-19
642,2001,2,20,winter,Tuesday,2001-02-20
643,2011,8,6,summer,Saturday,2011-08-06
644,2023,12,19,winter,Tuesday,2023-12-19
645,1999,12,7,winter,Tuesday,1999-12-07
646,2006,5,5,spring,Friday,2006-05-05
647,2006,6,5,summer,Monday,2006-06-05
648,2000,4,9,spring,Sunday,2000-04-09
649,2000,4,9,spring,Sunday,2000-04-09
650,1999,7,27,summer,Tuesday,1999-07-27
651,1999,10,24,autumn,Sunday,1999-10-24
652,2001,12,11,winter,Tuesday,2001-12-11
653,2000,8,4,summer,Friday,2000-08-04
654,2012,10,17,autumn,Wednesday,2012-10-17
655,2012,7,1,summer,Sunday,2012-07-01
656,2003,7,10,summer,Thursday,2003-07-10
657,2007,3,1,spring,Thursday,2007-03-01
658,2012,4,3,spring,Tuesday,2012-04-03
659,1999,12,3,winter,Friday,1999-12-03
660,2012,9,25,autumn,Tuesday,2012-09-25
661,2009,10,6,autumn,Tuesday,2009-10-06
662,2006,9,29,autumn,Friday,2006-09-29
663,2000,7,20,summer,Thursday,2000-07-20
664,2007,9,2,autumn,Sunday,2007-09-02
665,2007,9,2,autumn,Sunday,2007-09-02
666,2007,9,2,autumn,Sunday,2007-09-02
667,2000,7,20,summer,Thursday,2000-07-20
668,2007,9,2,autumn,Sunday,2007-09-02
669,2006,10,26,autumn,Thursday,2006-10-26
670,2003,4,29,spring,Tuesday,2003-04-29
671,2003,4,29,spring,Tuesday,2003-04-29
672,2005,3,1,spring,Tuesday,2005-03-01
673,2005,3,1,spring,Tuesday,2005-03-01
674,2005,3,1,spring,Tuesday,2005-03-01
675,2005,12,17,winter,Saturday,2005-12-17
676,2007,4,15,spring,Sunday,2007-04-15
677,2007,1,29,winter,Monday,2007-01-29
678,2006,10,7,autumn,Saturday,2006-10-07
679,2000,2,3,winter,Thursday,2000-02-03
680,2006,10,25,autumn,Wednesday,2006-10-25
681,2001,11,10,autumn,Saturday,2001-11-10
682,2000,2,13,winter,Sunday,2000-02-13
683,2000,1,2,winter,Sunday,2000-01-02
684,2007,11,6,autumn,Tuesday,2007-11-06
685,2007,11,6,autumn,Tuesday,2007-11-06
686,2008,10,14,autumn,Tuesday,2008-10-14
687,2007,11,6,autumn,Tuesday,2007-11-06
688,2007,11,6,autumn,Tuesday,2007-11-06
689,2010,11,29,autumn,Monday,2010-11-29
690,2008,10,14,autumn,Tuesday,2008-10-14
691,2010,11,7,autumn,Sunday,2010-11-07
692,2007,11,6,autumn,Tuesday,2007-11-06
693,2007,11,6,autumn,Tuesday,2007-11-06
694,2009,9,29,autumn,Tuesday,2009-09-29
695,2010,9,15,autumn,Wednesday,2010-09-15
696,2011,4,9,spring,Saturday,2011-04-09
697,2000,1,26,winter,Wednesday,2000-01-26
698,2010,1,12,winter,Tuesday,2010-01-12
699,2008,1,9,winter,Wednesday,2008-01-09
700,2005,2,6,winter,Sunday,2005-02-06
701,2010,9,7,autumn,Tuesday,2010-09-07
702,2010,9,7,autumn,Tuesday,2010-09-07
703,2000,8,20,summer,Sunday,2000-08-20
704,2009,3,4,spring,Wednesday,2009-03-04
705,2010,5,18,spring,Tuesday,2010-05-18
706,2010,1,12,winter,Tuesday,2010-01-12
707,2005,9,28,autumn,Wednesday,2005-09-28
708,2006,12,7,winter,Thursday,2006-12-07
709,1999,9,16,autumn,Thursday,1999-09-16
710,2012,5,22,spring,Tuesday,2012-05-22
711,2008,5,13,spring,Tuesday,2008-05-13
712,2011,1,31,winter,Monday,2011-01-31
713,2000,8,7,summer,Monday,2000-08-07
714,2012,8,18,summer,Saturday,2012-08-18
715,2010,5,11,spring,Tuesday,2010-05-11
716,2002,1,8,winter,Tuesday,2002-01-08
717,2003,11,18,autumn,Tuesday,2003-11-18
718,2011,7,14,summer,Thursday,2011-07-14
719,2005,1,23,winter,Sunday,2005-01-23
720,2002,2,24,winter,Sunday,2002-02-24
721,2002,2,24,winter,Sunday,2002-02-24
722,2006,2,25,winter,Saturday,2006-02-25
723,2009,11,20,autumn,Friday,2009-11-20
724,2005,8,20,summer,Saturday,2005-08-20
725,2009,12,17,winter,Thursday,2009-12-17
726,2009,5,23,spring,Saturday,2009-05-23
727,2006,9,29,autumn,Friday,2006-09-29
728,2010,8,11,summer,Wednesday,2010-08-11
729,2014,9,23,autumn,Tuesday,2014-09-23
730,2011,2,22,winter,Tuesday,2011-02-22
731,2000,12,6,winter,Wednesday,2000-12-06
732,2011,1,11,winter,Tuesday,2011-01-11
733,2009,11,13,autumn,Friday,2009-11-13
734,2000,12,14,winter,Thursday,2000-12-14
735,2006,6,16,summer,Friday,2006-06-16
736,2000,1,24,winter,Monday,2000-01-24
737,2006,3,21,spring,Tuesday,2006-03-21
738,2000,9,19,autumn,Tuesday,2000-09-19
739,2008,1,29,winter,Tuesday,2008-01-29
740,2005,11,15,autumn,Tuesday,2005-11-15
741,2007,2,16,winter,Friday,2007-02-16
742,2009,11,10,autumn,Tuesday,2009-11-10
743,2010,3,21,spring,Sunday,2010-03-21
744,2003,12,25,winter,Thursday,2003-12-25
745,2003,12,16,winter,Tuesday,2003-12-16
746,2008,10,28,autumn,Tuesday,2008-10-28
747,2006,11,10,autumn,Friday,2006-11-10
748,2006,11,11,autumn,Saturday,2006-11-11
749,2008,2,5,winter,Tuesday,2008-02-05
750,2011,12,12,winter,Monday,2011-12-12
751,1999,1,26,winter,Tuesday,1999-01-26
752,2000,1,15,winter,Saturday,2000-01-15
753,2000,1,15,winter,Saturday,2000-01-15
754,2000,1,15,winter,Saturday,2000-01-15
755,2000,1,15,winter,Saturday,2000-01-15
756,2006,5,2,spring,Tuesday,2006-05-02
757,2006,11,14,autumn,Tuesday,2006-11-14
758,2000,6,26,summer,Monday,2000-06-26
759,2000,6,26,summer,Monday,2000-06-26
760,2007,2,26,winter,Monday,2007-02-26
761,2012,3,26,spring,Monday,2012-03-26
762,1959,1,1,winter,Thursday,1959-01-01
763,2011,9,20,autumn,Tuesday,2011-09-20
764,2002,6,1,summer,Saturday,2002-06-01
765,2010,9,7,autumn,Tuesday,2010-09-07
766,2005,10,6,autumn,Thursday,2005-10-06
767,2008,1,19,winter,Saturday,2008-01-19
768,2005,7,8,summer,Friday,2005-07-08
769,2006,6,27,summer,Tuesday,2006-06-27
770,2011,11,29,autumn,Tuesday,2011-11-29
771,2004,10,12,autumn,Tuesday,2004-10-12
772,2005,2,24,winter,Thursday,2005-02-24
773,2012,10,10,autumn,Wednesday,2012-10-10
774,2001,5,15,spring,Tuesday,2001-05-15
775,2004,6,17,summer,Thursday,2004-06-17
776,2000,5,28,spring,Sunday,2000-05-28
777,1999,4,17,spring,Saturday,1999-04-17
778,2007,9,25,autumn,Tuesday,2007-09-25
779,2006,9,29,autumn,Friday,2006-09-29
780,2005,7,3,summer,Sunday,2005-07-03
781,2012,2,7,winter,Tuesday,2012-02-07
782,2002,3,1,spring,Friday,2002-03-01
783,2012,10,11,autumn,Thursday,2012-10-11
784,2010,1,5,winter,Tuesday,2010-01-05
785,2004,2,13,winter,Friday,2004-02-13
786,2004,2,13,winter,Friday,2004-02-13
787,2005,10,20,autumn,Thursday,2005-10-20
788,2004,2,13,winter,Friday,2004-02-13
789,2007,2,1,winter,Thursday,2007-02-01
790,2011,5,13,spring,Friday,2011-05-13
791,2005,11,17,autumn,Thursday,2005-11-17
792,2011,10,8,autumn,Saturday,2011-10-08
793,2011,2,20,winter,Sunday,2011-02-20
794,2000,11,15,autumn,Wednesday,2000-11-15
795,2006,10,26,autumn,Thursday,2006-10-26
796,2006,10,26,autumn,Thursday,2006-10-26
797,2006,10,26,autumn,Thursday,2006-10-26
798,2000,11,15,autumn,Wednesday,2000-11-15
799,2000,11,15,autumn,Wednesday,2000-11-15
800,2006,10,26,autumn,Thursday,2006-10-26
801,2006,10,26,autumn,Thursday,2006-10-26
802,2000,11,15,autumn,Wednesday,2000-11-15
803,2006,10,26,autumn,Thursday,2006-10-26
804,2007,1,17,winter,Wednesday,2007-01-17
805,2007,1,17,winter,Wednesday,2007-01-17
806,2006,10,26,autumn,Thursday,2006-10-26
807,2006,10,30,autumn,Monday,2006-10-30
808,2007,5,20,spring,Sunday,2007-05-20
809,2001,11,11,autumn,Sunday,2001-11-11
810,1999,6,25,summer,Friday,1999-06-25
811,1999,6,25,summer,Friday,1999-06-25
812,2000,7,6,summer,Thursday,2000-07-06
813,2000,7,6,summer,Thursday,2000-07-06
814,2012,9,18,autumn,Tuesday,2012-09-18
815,2006,7,27,summer,Thursday,2006-07-27
816,2006,10,10,autumn,Tuesday,2006-10-10
817,1997,8,29,summer,Friday,1997-08-29
818,2012,8,18,summer,Saturday,2012-08-18
819,2012,8,30,summer,Thursday,2012-08-30
820,2006,7,25,summer,Tuesday,2006-07-25
821,2008,9,4,autumn,Thursday,2008-09-04
822,2010,3,15,spring,Monday,2010-03-15
823,2011,8,3,summer,Wednesday,2011-08-03
824,2009,3,15,spring,Sunday,2009-03-15
825,2007,11,13,autumn,Tuesday,2007-11-13
826,2011,4,19,spring,Tuesday,2011-04-19
827,2007,5,28,spring,Monday,2007-05-28
828,2008,12,2,winter,Tuesday,2008-12-02
829,2008,10,28,autumn,Tuesday,2008-10-28
830,2008,10,14,autumn,Tuesday,2008-10-14
831,2008,4,17,spring,Thursday,2008-04-17
832,2006,9,25,autumn,Monday,2006-09-25
833,2007,11,27,autumn,Tuesday,2007-11-27
834,2012,5,15,spring,Tuesday,2012-05-15
835,2008,4,1,spring,Tuesday,2008-04-01
836,2000,9,21,autumn,Thursday,2000-09-21
837,2007,1,10,winter,Wednesday,2007-01-10
838,2004,1,19,winter,Monday,2004-01-19
839,2001,9,7,autumn,Friday,2001-09-07
840,2004,2,3,winter,Tuesday,2004-02-03
841,1999,4,14,spring,Wednesday,1999-04-14
842,1999,4,14,spring,Wednesday,1999-04-14
843,2007,6,12,summer,Tuesday,2007-06-12
844,2012,10,1,autumn,Monday,2012-10-01
845,2016,5,19,spring,Thursday,2016-05-19
846,2006,6,19,summer,Monday,2006-06-19
847,2009,8,14,summer,Friday,2009-08-14
848,2011,1,3,winter,Monday,2011-01-03
849,2011,1,7,winter,Friday,2011-01-07
850,2008,12,7,winter,Sunday,2008-12-07
851,2000,11,17,autumn,Friday,2000-11-17
852,2008,8,5,summer,Tuesday,2008-08-05
853,2012,4,24,spring,Tuesday,2012-04-24
854,2012,4,7,spring,Saturday,2012-04-07
855,2012,5,7,spring,Monday,2012-05-07
856,2004,8,25,summer,Wednesday,2004-08-25
857,2007,11,20,autumn,Tuesday,2007-11-20
858,1999,5,3,spring,Monday,1999-05-03
859,2011,3,21,spring,Monday,2011-03-21
860,2001,8,7,summer,Tuesday,2001-08-07
861,2005,8,14,summer,Sunday,2005-08-14
862,2005,12,20,winter,Tuesday,2005-12-20
863,2006,5,2,spring,Tuesday,2006-05-02
864,2008,12,16,winter,Tuesday,2008-12-16
865,2011,11,8,autumn,Tuesday,2011-11-08
866,2005,6,28,summer,Tuesday,2005-06-28
867,2005,7,5,summer,Tuesday,2005-07-05
868,2011,8,18,summer,Thursday,2011-08-18
869,2005,11,17,autumn,Thursday,2005-11-17
870,2002,2,26,winter,Tuesday,2002-02-26
871,2007,9,3,autumn,Monday,2007-09-03
872,2011,3,15,spring,Tuesday,2011-03-15
873,2011,3,4,spring,Friday,2011-03-04
874,2007,2,9,winter,Friday,2007-02-09
875,2006,6,27,summer,Tuesday,2006-06-27
876,2004,2,28,winter,Saturday,2004-02-28
877,2011,2,23,winter,Wednesday,2011-02-23
878,2010,8,16,summer,Monday,2010-08-16
879,2004,12,10,winter,Friday,2004-12-10
880,2007,1,9,winter,Tuesday,2007-01-09
881,2004,6,28,summer,Monday,2004-06-28
882,2010,11,29,autumn,Monday,2010-11-29
883,2010,11,23,autumn,Tuesday,2010-11-23
884,1999,1,1,winter,Friday,1999-01-01
885,2006,9,29,autumn,Friday,2006-09-29
886,1999,7,15,summer,Thursday,1999-07-15
887,1999,7,15,summer,Thursday,1999-07-15
888,2006,1,11,winter,Wednesday,2006-01-11
889,2006,10,26,autumn,Thursday,2006-10-26
890,2000,8,30,summer,Wednesday,2000-08-30
891,2010,10,12,autumn,Tuesday,2010-10-12
892,2012,4,21,spring,Saturday,2012-04-21
893,2000,2,9,winter,Wednesday,2000-02-09
894,1999,8,23,summer,Monday,1999-08-23
895,2000,10,9,autumn,Monday,2000-10-09
896,1998,9,2,autumn,Wednesday,1998-09-02
897,2007,1,19,winter,Friday,2007-01-19
898,2000,8,27,summer,Sunday,2000-08-27
899,2002,9,10,autumn,Tuesday,2002-09-10
900,2003,3,18,spring,Tuesday,2003-03-18
901,2002,9,10,autumn,Tuesday,2002-09-10
902,2003,7,22,summer,Tuesday,2003-07-22
903,2010,10,28,autumn,Thursday,2010-10-28
904,2006,6,27,summer,Tuesday,2006-06-27
905,2006,9,29,autumn,Friday,2006-09-29
906,1999,12,18,winter,Saturday,1999-12-18
907,1999,12,18,winter,Saturday,1999-12-18
908,1999,12,18,winter,Saturday,1999-12-18
909,1999,12,18,winter,Saturday,1999-12-18
910,2007,5,19,spring,Saturday,2007-05-19
911,2002,9,19,autumn,Thursday,2002-09-19
912,2002,9,19,autumn,Thursday,2002-09-19
913,2006,9,29,autumn,Friday,2006-09-29
914,2010,2,24,winter,Wednesday,2010-02-24
915,2011,6,21,summer,Tuesday,2011-06-21
916,2001,7,31,summer,Tuesday,2001-07-31
917,2000,2,10,winter,Thursday,2000-02-10
918,2007,2,9,winter,Friday,2007-02-09
919,2000,2,10,winter,Thursday,2000-02-10
920,2010,9,22,autumn,Wednesday,2010-09-22
921,2005,11,22,autumn,Tuesday,2005-11-22
922,2000,5,7,spring,Sunday,2000-05-07
923,2007,2,9,winter,Friday,2007-02-09
924,2008,9,16,autumn,Tuesday,2008-09-16
925,2008,9,16,autumn,Tuesday,2008-09-16
926,2010,5,3,spring,Monday,2010-05-03
927,2012,8,30,summer,Thursday,2012-08-30
928,1999,8,23,summer,Monday,1999-08-23
929,2005,11,12,autumn,Saturday,2005-11-12
930,2005,11,12,autumn,Saturday,2005-11-12
931,2006,10,26,autumn,Thursday,2006-10-26
932,2005,11,22,autumn,Tuesday,2005-11-22
933,2006,10,12,autumn,Thursday,2006-10-12
934,2009,11,5,autumn,Thursday,2009-11-05
935,1999,6,5,summer,Saturday,1999-06-05
936,1999,6,5,summer,Saturday,1999-06-05
937,2009,6,30,summer,Tuesday,2009-06-30
938,1999,6,5,summer,Saturday,1999-06-05
939,2003,9,19,autumn,Friday,2003-09-19
940,2011,4,6,spring,Wednesday,2011-04-06
941,2008,8,6,summer,Wednesday,2008-08-06
942,2005,7,15,summer,Friday,2005-07-15
943,2005,7,15,summer,Friday,2005-07-15
944,2005,1,25,winter,Tuesday,2005-01-25
945,2008,2,7,winter,Thursday,2008-02-07
946,2005,7,15,summer,Friday,2005-07-15
947,2005,7,15,summer,Friday,2005-07-15
948,1998,3,28,spring,Saturday,1998-03-28
949,1998,3,28,spring,Saturday,1998-03-28
950,2010,5,4,spring,Tuesday,2010-05-04
951,2010,2,23,winter,Tuesday,2010-02-23
952,2002,7,19,summer,Friday,2002-07-19
953,2002,7,19,summer,Friday,2002-07-19
954,2007,5,12,spring,Saturday,2007-05-12
955,2007,2,9,winter,Friday,2007-02-09
956,2006,9,8,autumn,Friday,2006-09-08
957,2010,12,1,winter,Wednesday,2010-12-01
958,2004,9,17,autumn,Friday,2004-09-17
959,2012,3,4,spring,Sunday,2012-03-04
960,2008,12,5,winter,Friday,2008-12-05
961,2008,2,12,winter,Tuesday,2008-02-12
962,2003,3,30,spring,Sunday,2003-03-30
963,2011,7,23,summer,Saturday,2011-07-23
964,2012,3,3,spring,Saturday,2012-03-03
965,2012,3,27,spring,Tuesday,2012-03-27
966,2000,11,25,autumn,Saturday,2000-11-25
967,2009,4,4,spring,Saturday,2009-04-04
968,2010,1,6,winter,Wednesday,2010-01-06
969,2011,1,28,winter,Friday,2011-01-28
970,2006,6,28,summer,Wednesday,2006-06-28
971,2004,4,20,spring,Tuesday,2004-04-20
972,2008,1,23,winter,Wednesday,2008-01-23
973,2010,8,31,summer,Tuesday,2010-08-31
974,2008,1,23,winter,Wednesday,2008-01-23
975,2008,1,23,winter,Wednesday,2008-01-23
976,2011,1,26,winter,Wednesday,2011-01-26
977,2012,3,13,spring,Tuesday,2012-03-13
978,2012,5,20,spring,Sunday,2012-05-20
979,2006,6,27,summer,Tuesday,2006-06-27
980,2006,10,1,autumn,Sunday,2006-10-01
981,2012,6,19,summer,Tuesday,2012-06-19
982,1999,11,14,autumn,Sunday,1999-11-14
983,2011,3,2,spring,Wednesday,2011-03-02
984,2001,12,19,winter,Wednesday,2001-12-19
985,2002,6,25,summer,Tuesday,2002-06-25
986,2006,8,22,summer,Tuesday,2006-08-22
987,2001,12,19,winter,Wednesday,2001-12-19
988,2004,9,5,autumn,Sunday,2004-09-05
989,2012,8,22,summer,Wednesday,2012-08-22
990,2005,3,28,spring,Monday,2005-03-28
991,2005,4,9,spring,Saturday,2005-04-09
992,2012,8,28,summer,Tuesday,2012-08-28
993,2011,9,23,autumn,Friday,2011-09-23
994,1997,1,1,winter,Wednesday,1997-01-01
995,1988,1,1,winter,Friday,1988-01-01
996,2011,4,30,spring,Saturday,2011-04-30
997,2011,11,8,autumn,Tuesday,2011-11-08
998,1990,1,1,winter,Monday,1990-01-01
999,2006,10,7,autumn,Saturday,2006-10-07
1000,2004,11,20,autumn,Saturday,2004-11-20
1001,2001,3,12,spring,Monday,2001-03-12
1002,2006,10,25,autumn,Wednesday,2006-10-25
1003,2001,1,30,winter,Tuesday,2001-01-30
1004,2006,4,29,spring,Saturday,2006-04-29
1005,2007,1,22,winter,Monday,2007-01-22
1006,2000,9,7,autumn,Thursday,2000-09-07
1007,2002,1,13,winter,Sunday,2002-01-13
1008,2007,1,22,winter,Monday,2007-01-22
1009,2012,4,22,spring,Sunday,2012-04-22
1010,2008,4,7,spring,Monday,2008-04-07
1011,2011,11,7,autumn,Monday,2011-11-07
1012,2007,7,24,summer,Tuesday,2007-07-24
1013,2007,7,24,summer,Tuesday,2007-07-24
1014,2006,8,22,summer,Tuesday,2006-08-22
1015,2008,11,20,autumn,Thursday,2008-11-20
1016,2011,3,21,spring,Monday,2011-03-21
1017,2006,10,7,autumn,Saturday,2006-10-07
1018,2001,5,29,spring,Tuesday,2001-05-29
1019,2003,11,19,autumn,Wednesday,2003-11-19
1020,2007,6,29,summer,Friday,2007-06-29
1021,2008,9,9,autumn,Tuesday,2008-09-09
1022,2012,8,10,summer,Friday,2012-08-10
1023,1998,11,17,autumn,Tuesday,1998-11-17
1024,2006,6,27,summer,Tuesday,2006-06-27
1025,2000,3,15,spring,Wednesday,2000-03-15
1026,2008,7,29,summer,Tuesday,2008-07-29
1027,2003,7,19,summer,Saturday,2003-07-19
1028,2005,7,12,summer,Tuesday,2005-07-12
1029,2011,3,8,spring,Tuesday,2011-03-08
1030,1998,12,2,winter,Wednesday,1998-12-02
1031,1998,12,2,winter,Wednesday,1998-12-02
1032,1998,12,2,winter,Wednesday,1998-12-02
1033,2010,4,6,spring,Tuesday,2010-04-06
1034,1999,6,10,summer,Thursday,1999-06-10
1035,2007,2,9,winter,Friday,2007-02-09
1036,2006,11,14,autumn,Tuesday,2006-11-14
1037,2012,5,9,spring,Wednesday,2012-05-09
1038,1999,12,14,winter,Tuesday,1999-12-14
1039,2004,5,25,spring,Tuesday,2004-05-25
1040,2007,1,19,winter,Friday,2007-01-19
1041,2011,12,29,winter,Thursday,2011-12-29
1042,2012,3,7,spring,Wednesday,2012-03-07
1043,2001,11,17,autumn,Saturday,2001-11-17
1044,2006,10,7,autumn,Saturday,2006-10-07
1045,2001,3,20,spring,Tuesday,2001-03-20
1046,2012,7,20,summer,Friday,2012-07-20
1047,1999,4,20,spring,Tuesday,1999-04-20
1048,1999,4,24,spring,Saturday,1999-04-24
1049,1999,4,24,spring,Saturday,1999-04-24
1050,2001,10,30,autumn,Tuesday,2001-10-30
1051,2003,5,27,spring,Tuesday,2003-05-27
1052,1999,4,24,spring,Saturday,1999-04-24
1053,1999,4,24,spring,Saturday,1999-04-24
1054,2006,10,25,autumn,Wednesday,2006-10-25
1055,2007,6,11,summer,Monday,2007-06-11
1056,2001,12,18,winter,Tuesday,2001-12-18
1057,2006,9,29,autumn,Friday,2006-09-29
1058,2012,7,12,summer,Thursday,2012-07-12
1059,2000,2,12,winter,Saturday,2000-02-12
1060,2012,10,20,autumn,Saturday,2012-10-20
1061,2012,7,25,summer,Wednesday,2012-07-25
1062,2010,4,17,spring,Saturday,2010-04-17
1063,2006,9,29,autumn,Friday,2006-09-29
1064,1999,8,31,summer,Tuesday,1999-08-31
1065,1999,8,31,summer,Tuesday,1999-08-31
1066,2007,2,9,winter,Friday,2007-02-09
1067,2007,1,24,winter,Wednesday,2007-01-24
1068,2009,10,16,autumn,Friday,2009-10-16
1069,2011,2,8,winter,Tuesday,2011-02-08
1070,2001,4,5,spring,Thursday,2001-04-05
1071,2005,3,9,spring,Wednesday,2005-03-09
1072,2011,8,22,summer,Monday,2011-08-22
1073,2008,6,15,summer,Sunday,2008-06-15
1074,2007,4,2,spring,Monday,2007-04-02
1075,1998,12,18,winter,Friday,1998-12-18
1076,2009,10,6,autumn,Tuesday,2009-10-06
1077,2008,10,7,autumn,Tuesday,2008-10-07
1078,1998,12,31,winter,Thursday,1998-12-31
1079,1998,12,31,winter,Thursday,1998-12-31
1080,2004,6,19,summer,Saturday,2004-06-19
1081,2006,10,25,autumn,Wednesday,2006-10-25
1082,2011,2,7,winter,Monday,2011-02-07
1083,2007,1,22,winter,Monday,2007-01-22
1084,2001,12,5,winter,Wednesday,2001-12-05
1085,2006,9,29,autumn,Friday,2006-09-29
1086,2006,11,28,autumn,Tuesday,2006-11-28
1087,1998,3,25,spring,Wednesday,1998-03-25
1088,2000,2,8,winter,Tuesday,2000-02-08
1089,2009,6,10,summer,Wednesday,2009-06-10
1090,2005,9,15,autumn,Thursday,2005-09-15
1091,2007,2,13,winter,Tuesday,2007-02-13
1092,2001,3,19,spring,Monday,2001-03-19
1093,2004,10,15,autumn,Friday,2004-10-15
1094,1999,2,20,winter,Saturday,1999-02-20
1095,1999,2,20,winter,Saturday,1999-02-20
1096,2006,10,26,autumn,Thursday,2006-10-26
1097,2006,10,26,autumn,Thursday,2006-10-26
1098,1999,10,5,autumn,Tuesday,1999-10-05
1099,1998,12,30,winter,Wednesday,1998-12-30
1100,2001,12,14,winter,Friday,2001-12-14
1101,2001,11,5,autumn,Monday,2001-11-05
1102,2006,9,29,autumn,Friday,2006-09-29
1103,2006,9,29,autumn,Friday,2006-09-29
1104,1999,11,2,autumn,Tuesday,1999-11-02
1105,2005,10,18,autumn,Tuesday,2005-10-18
1106,2001,12,14,winter,Friday,2001-12-14
1107,1999,5,20,spring,Thursday,1999-05-20
1108,1998,12,30,winter,Wednesday,1998-12-30
1109,2007,10,30,autumn,Tuesday,2007-10-30
1110,2006,10,17,autumn,Tuesday,2006-10-17
1111,2012,10,16,autumn,Tuesday,2012-10-16
1112,2007,9,19,autumn,Wednesday,2007-09-19
1113,2006,3,4,spring,Saturday,2006-03-04
1114,2009,11,3,autumn,Tuesday,2009-11-03
1115,2005,10,1,autumn,Saturday,2005-10-01
1116,2010,10,1,autumn,Friday,2010-10-01
1117,2011,11,16,autumn,Wednesday,2011-11-16
1118,1997,10,30,autumn,Thursday,1997-10-30
1119,2007,1,8,winter,Monday,2007-01-08
1120,2007,10,30,autumn,Tuesday,2007-10-30
1121,1998,12,15,winter,Tuesday,1998-12-15
