STYLE,MOVIE_ID
Featured Categories,18308
Comedy,18308
喜剧,18308
Comedy,18309
剧情片,18310
Featured Categories,18310
历史,18310
Featured Categories,18311
爱情,18312
剧情片,18312
Featured Categories,18312
Drama,18312
Comedy,18313
Featured Categories,18314
Kids,18315
Family,18315
剧情片,18316
Featured Categories,18316
Comedy,18316
喜剧,18316
Action,18317
Adventure,18317
Comedy,18318
Featured Categories,18319
悬疑,18319
Adventure,18319
Action,18319
动作片,18319
Featured Categories,18320
Action,18321
Adventure,18321
Action,18322
Adventure,18322
Featured Categories,18323
Action,18324
Adventure,18324
Featured Categories,18326
Action,18327
Adventure,18327
Action,18328
Adventure,18328
Featured Categories,18329
Drama,18329
Drama,18330
Drama,18332
Featured Categories,18333
Drama,18333
Featured Categories,18334
剧情片,18335
喜剧,18335
爱情,18335
Comedy,18336
Comedy,18337
Comedy,18338
Drama,18338
Drama,18339
Featured Categories,18340
Featured Categories,18341
Drama,18342
Featured Categories,18343
剧情片,18344
Featured Categories,18344
喜剧,18344
Comedy,18345
剧情片,18346
Featured Categories,18346
Adventure,18346
Action,18346
动作片,18346
Featured Categories,18347
科幻,18348
剧情片,18348
Horror,18349
Featured Categories,18350
Featured Categories,18351
纪录片,18352
特殊兴趣,18352
电影,18353
Featured Categories,18353
Comedy,18353
Comedy,18354
Horror,18355
Family,18356
Kids,18356
Featured Categories,18357
Horror,18357
Foreign Films,18358
特殊兴趣,18359
儿童,18359
动作片,18359
Drama,18360
冒险片,18361
动作片,18361
Science Fiction,18362
科幻,18363
Featured Categories,18364
Science Fiction,18364
Adventure,18364
Action,18364
Featured Categories,18365
Horror,18365
剧情片,18366
Featured Categories,18366
军事,18366
战争,18366
动作片,18367
即兴,18367
Reality TV,18368
Action,18369
Featured Categories,18369
Adventure,18369
Horror,18370
恐怖内容,18370
剧情片,18371
Featured Categories,18371
Drama,18371
恐怖内容,18371
科幻,18371
奇幻,18371
Action,18372
Adventure,18372
Documentary,18373
Featured Categories,18374
动漫,18375
Featured Categories,18376
Drama,18377
Featured Categories,18378
Science Fiction,18378
Foreign Films,18379
Reality TV,18381
Action,18382
Featured Categories,18382
Adventure,18382
喜剧,18383
恐怖内容,18383
动作片,18383
Featured Categories,18384
Comedy,18384
喜剧,18384
西部,18384
Drama,18385
艺术电影院,18386
剧情片,18386
剧情片,18387
国际,18387
Featured Categories,18388
Action,18389
Adventure,18389
艺术电影院,18390
动作片,18390
悬疑,18391
国际,18391
悬疑,18392
国际,18392
悬疑,18393
国际,18393
悬疑,18394
国际,18394
悬疑,18395
国际,18395
悬疑,18396
国际,18396
悬疑,18397
国际,18397
Comedy,18398
剧情片,18399
Drama,18399
Adventure,18399
爱情,18399
Action,18399
Featured Categories,18400
Featured Categories,18401
Comedy,18401
喜剧,18401
Drama,18401
恐怖内容,18401
Adventure,18401
Action,18401
剧情片,18402
Featured Categories,18402
Drama,18402
悬疑,18402
Thrillers,18402
Mystery,18402
Featured Categories,18403
Adventure,18403
Action,18403
Featured Categories,18404
Adventure,18404
Action,18404
剧情片,18405
Featured Categories,18405
Drama,18405
悬疑,18405
性少数群体,18405
Featured Categories,18406
Foreign Films,18406
Drama,18406
Drama,18407
Mystery,18408
Thrillers,18408
Drama,18409
Mystery,18411
Thrillers,18411
Action,18412
Featured Categories,18412
Drama,18412
Adventure,18412
Featured Categories,18413
恐怖内容,18414
Action,18415
Adventure,18415
冒险片,18416
Featured Categories,18416
Concerts,18416
喜剧,18416
Music Videos,18416
Action,18417
Adventure,18417
Featured Categories,18418
音乐会,18419
音乐视频,18419
Featured Categories,18420
Comedy,18420
Featured Categories,18421
Comedy,18421
Comedy,18422
Comedy,18423
剧情片,18424
Featured Categories,18424
Drama,18424
动作片,18424
Action,18425
Adventure,18425
Anime,18426
剧情片,18427
艺术电影院,18427
Drama,18427
Foreign Films,18428
Featured Categories,18428
Drama,18428
Romance,18428
国际,18429
剧情片,18429
Foreign Films,18430
Foreign Films,18431
特殊兴趣,18432
Featured Categories,18433
Featured Categories,18434
Horror,18435
Featured Categories,18436
Action,18437
Adventure,18437
Drama,18438
Horror,18439
Featured Categories,18439
Mystery,18442
Thrillers,18442
Comedy,18443
Horror,18444
Featured Categories,18445
Drama,18447
Featured Categories,18448
Science Fiction,18448
科幻,18448
奇幻,18448
悬疑,18449
Featured Categories,18450
Horror,18450
Featured Categories,18451
Featured Categories,18452
Featured Categories,18453
Anime,18454
Action,18455
Adventure,18455
剧情片,18456
恐怖内容,18456
Horror,18456
动漫,18457
国际,18457
动画,18457
动作片,18457
Action,18458
Adventure,18458
Action,18459
Adventure,18459
恐怖内容,18460
Horror,18461
恐怖内容,18461
Horror,18462
Action,18463
Featured Categories,18463
Adventure,18463
Mystery,18464
Thrillers,18464
纪录片,18465
Featured Categories,18466
Featured Categories,18467
Featured Categories,18468
Drama,18468
Featured Categories,18469
Featured Categories,18470
Drama,18470
悬疑,18470
Featured Categories,18471
Horror,18471
Drama,18472
Featured Categories,18473
Featured Categories,18474
Featured Categories,18477
军事,18478
战争,18478
动作片,18478
Featured Categories,18479
Featured Categories,18480
Featured Categories,18481
恐怖内容,18482
动作片,18482
喜剧,18482
奇幻,18482
Featured Categories,18483
Drama,18484
Mystery,18485
Thrillers,18485
Westerns,18486
Featured Categories,18487
Featured Categories,18488
Horror,18489
Drama,18490
Featured Categories,18491
Drama,18492
Foreign Films,18493
剧情片,18494
悬疑,18494
Foreign Films,18495
Featured Categories,18495
Drama,18496
Featured Categories,18497
Drama,18497
恐怖内容,18497
动作片,18497
Horror,18498
Featured Categories,18499
Action,18500
Adventure,18500
Featured Categories,18501
Horror,18501
恐怖内容,18502
悬疑,18502
Featured Categories,18503
Drama,18504
恐怖内容,18505
Featured Categories,18506
Horror,18507
Comedy,18508
Featured Categories,18509
电子音乐,18510
悬疑,18510
Adventure,18510
Action,18510
Thrillers,18510
Mystery,18510
动作片,18510
Featured Categories,18511
美式朋克,18512
新浪潮音乐,18513
音乐会,18514
音乐视频,18514
Comedy,18515
Horror,18516
Drama,18517
剧情片,18518
Horror,18518
恐怖内容,18518
Foreign Films,18519
Drama,18520
Music Videos,18521
Concerts,18521
Featured Categories,18522
Featured Categories,18523
Comedy,18524
Mystery,18525
Thrillers,18525
Drama,18526
Thrillers,18526
Mystery,18526
Foreign Films,18528
Comedy,18529
Drama,18530
Foreign Films,18531
Foreign Films,18532
Action,18533
Adventure,18533
Foreign Films,18534
Action,18535
Adventure,18535
Foreign Films,18536
Mystery,18537
Thrillers,18537
Foreign Films,18538
Foreign Films,18539
剧情片,18540
纪录片,18540
国际,18540
特殊兴趣,18540
Featured Categories,18541
Featured Categories,18542
Horror,18543
Featured Categories,18544
Drama,18544
Featured Categories,18545
剧情片,18546
恐怖内容,18546
Foreign Films,18547
Featured Categories,18548
Featured Categories,18549
Special Interests,18550
喜剧,18552
恐怖内容,18552
国际,18552
Action,18553
Adventure,18553
Featured Categories,18554
悬疑,18554
Drama,18555
Featured Categories,18556
Drama,18557
剧情片,18558
Adventure,18558
Action,18558
动作片,18558
纪录片,18559
即兴,18559
冒险片,18560
Action,18560
Adventure,18560
动作片,18560
爱情,18561
剧情片,18561
Featured Categories,18561
Drama,18561
Comedy,18562
Featured Categories,18563
War,18564
Military,18564
Featured Categories,18564
Action,18565
Featured Categories,18565
Adventure,18565
冒险片,18566
Featured Categories,18566
喜剧,18566
Kids,18566
Family,18566
Action,18567
Featured Categories,18567
Adventure,18567
Featured Categories,18568
Action,18569
Featured Categories,18569
Adventure,18569
Featured Categories,18570
Documentary,18570
Adventure,18570
Action,18570
Action,18571
Adventure,18571
R,18572
B,18572
Featured Categories,18573
Horror,18574
Drama,18575
Featured Categories,18576
Kids,18577
Family,18577
人声爵士,18578
Concerts,18578
Music Videos,18578
巴西,18579
Music Videos,18580
Concerts,18580
Drama,18581
Music Videos,18582
Concerts,18582
Featured Categories,18583
Featured Categories,18587
Featured Categories,18588
Featured Categories,18589
Exercise,18590
Fitness,18590
Anime,18591
Horror,18592
剧情片,18593
喜剧,18593
剧情片,18594
儿童,18594
Horror,18595
Featured Categories,18596
Featured Categories,18597
Featured Categories,18598
Mystery,18599
Thrillers,18599
Foreign Films,18600
Featured Categories,18601
悬疑,18602
恐怖内容,18602
Horror,18603
Featured Categories,18604
Drama,18605
Featured Categories,18606
Foreign Films,18607
Featured Categories,18608
Featured Categories,18609
Drama,18609
Featured Categories,18610
Comedy,18611
Comedy,18612
Comedy,18613
Comedy,18614
LGBT,18616
Drama,18617
爱情,18618
剧情片,18618
Featured Categories,18619
悬疑,18619
恐怖内容,18619
Thrillers,18619
Mystery,18619
Featured Categories,18620
Drama,18620
Comedy,18621
喜剧,18621
艺术电影院,18622
Comedy,18622
喜剧,18622
恐怖内容,18623
喜剧,18624
剧情片,18624
Family,18625
Kids,18625
Comedy,18627
Military,18628
War,18628
悬疑,18629
Drama,18630
Comedy,18631
Anime,18632
儿歌,18632
诵读音乐,18633
喜剧,18633
即兴,18634
喜剧,18634
艺术,18634
娱乐,18634
文化,18634
剧情片,18635
Featured Categories,18635
Comedy,18635
喜剧,18635
Action,18636
Adventure,18636
Mystery,18637
Thrillers,18637
Mystery,18638
Thrillers,18638
Featured Categories,18639
Featured Categories,18640
Thrillers,18640
Mystery,18640
Action,18641
Adventure,18641
Mystery,18642
Thrillers,18642
Action,18643
Adventure,18643
Action,18644
Featured Categories,18644
Adventure,18644
Action,18645
Adventure,18645
Featured Categories,18646
Featured Categories,18647
Drama,18647
Adventure,18647
Action,18647
Mystery,18648
Thrillers,18648
Action,18649
Featured Categories,18649
Adventure,18649
Action,18650
Adventure,18650
Featured Categories,18651
Action,18652
Adventure,18652
Action,18653
Featured Categories,18653
Adventure,18653
Featured Categories,18654
Action,18655
Featured Categories,18655
Adventure,18655
Action,18656
Featured Categories,18656
Adventure,18656
Action,18657
Adventure,18657
Mystery,18658
Thrillers,18658
Featured Categories,18659
Featured Categories,18660
Action,18661
Adventure,18661
Featured Categories,18662
Comedy,18663
Comedy,18664
Featured Categories,18665
Featured Categories,18666
Music Videos,18667
Concerts,18667
Featured Categories,18668
Comedy,18669
喜剧,18670
剧情片,18671
Comedy,18671
喜剧,18671
Documentary,18672
Featured Categories,18673
Action,18674
Adventure,18674
Featured Categories,18675
Action,18677
Featured Categories,18677
Adventure,18677
Action,18678
Featured Categories,18678
Adventure,18678
Action,18679
Adventure,18679
Action,18680
Adventure,18680
Drama,18681
Featured Categories,18682
Featured Categories,18683
悬疑,18683
恐怖内容,18683
Thrillers,18683
Mystery,18683
Featured Categories,18684
Featured Categories,18685
Musicals,18686
Featured Categories,18687
Adventure,18687
Action,18687
Featured Categories,18688
Adventure,18688
Action,18688
Action,18689
Adventure,18689
悬疑,18690
动作片,18690
Action,18691
Adventure,18691
Action,18692
Adventure,18692
Featured Categories,18693
Action,18694
Featured Categories,18694
Adventure,18694
Featured Categories,18695
Action,18696
Featured Categories,18696
Adventure,18696
Military,18697
Featured Categories,18697
Adventure,18697
War,18697
Action,18697
Action,18698
Adventure,18698
Action,18699
Adventure,18699
Featured Categories,18700
Action,18702
Adventure,18702
Featured Categories,18703
Featured Categories,18704
Featured Categories,18705
Featured Categories,18707
冒险片,18708
Featured Categories,18708
Adventure,18708
Action,18708
动作片,18708
Action,18709
Adventure,18709
Action,18710
Adventure,18710
冒险片,18711
Featured Categories,18711
Adventure,18711
Action,18711
动作片,18711
Featured Categories,18712
冒险片,18713
剧情片,18713
喜剧,18713
音乐视频,18713
音乐会,18713
Documentary,18714
Featured Categories,18715
Comedy,18715
Featured Categories,18716
Special Interests,18718
Mystery,18719
Featured Categories,18719
Drama,18719
Thrillers,18719
Thrillers,18720
Featured Categories,18720
Mystery,18720
Featured Categories,18722
Mystery,18723
Featured Categories,18723
Thrillers,18723
Comedy,18724
喜剧,18724
恐怖内容,18724
奇幻,18724
科幻,18724
动作片,18724
Comedy,18725
喜剧,18725
恐怖内容,18725
爱情,18725
Mystery,18726
Thrillers,18726
Horror,18727
Horror,18728
Featured Categories,18729
Drama,18729
剧情片,18730
特殊兴趣,18730
纪录片,18730
音乐视频,18731
国际,18731
特殊兴趣,18731
音乐会,18731
Comedy,18732
Comedy,18733
剧情片,18735
Featured Categories,18735
Comedy,18735
喜剧,18735
Featured Categories,18736
Featured Categories,18737
Drama,18738
Documentary,18739
Comedy,18740
Comedy,18741
Action,18742
Adventure,18742
Featured Categories,18743
Comedy,18743
Drama,18743
Featured Categories,18744
Comedy,18744
Featured Categories,18745
Featured Categories,18746
Featured Categories,18748
Featured Categories,18749
Anime,18750
Featured Categories,18750
Featured Categories,18751
Featured Categories,18752
动作片,18755
纪录片,18756
特殊兴趣,18756
喜剧,18757
Featured Categories,18758
Documentary,18759
Featured Categories,18760
Featured Categories,18761
Foreign Films,18762
Foreign Films,18763
Drama,18763
Comedy,18764
Drama,18765
Drama,18766
Foreign Films,18767
Musicals,18768
Drama,18769
Romance,18770
Foreign Films,18770
Foreign Films,18771
Foreign Films,18772
Featured Categories,18772
Drama,18772
Foreign Films,18773
Musicals,18774
Foreign Films,18775
Comedy,18776
Kids,18777
Family,18777
Featured Categories,18778
Comedy,18778
剧情片,18779
Featured Categories,18779
Adventure,18779
Action,18779
Thrillers,18779
Mystery,18779
动作片,18779
喜剧,18780
剧情片,18781
Featured Categories,18781
Drama,18781
悬疑,18781
Adventure,18781
Action,18781
Action,18782
Featured Categories,18782
Adventure,18782
Featured Categories,18783
Drama,18784
Featured Categories,18785
Featured Categories,18786
Foreign Films,18787
Featured Categories,18787
Comedy,18787
Foreign Films,18788
Drama,18789
Drama,18790
Horror,18792
Music Videos,18793
Concerts,18793
艺术电影院,18794
喜剧,18794
剧情片,18795
Featured Categories,18795
Comedy,18795
喜剧,18795
Comedy,18796
LGBT,18797
剧情片,18798
Featured Categories,18798
喜剧,18798
Comedy,18799
LGBT,18800
Comedy,18801
Featured Categories,18802
Comedy,18803
Featured Categories,18804
Drama,18804
Featured Categories,18805
Featured Categories,18806
爱情,18807
剧情片,18807
喜剧,18808
特殊兴趣,18808
Music Videos,18809
Concerts,18809
Featured Categories,18810
Drama,18810
Featured Categories,18811
Concerts,18811
Drama,18811
Music Videos,18811
Featured Categories,18812
Drama,18812
剧情片,18813
Featured Categories,18813
Comedy,18813
喜剧,18813
Featured Categories,18814
Mystery,18815
Featured Categories,18815
Thrillers,18815
Featured Categories,18816
Comedy,18818
Featured Categories,18819
Comedy,18819
Comedy,18820
儿童,18821
Horror,18823
Action,18824
Horror,18824
Adventure,18824
儿童,18825
动画,18825
动作片,18825
喜剧,18825
Featured Categories,18826
Kids,18826
动画,18826
Family,18826
儿童,18826
Anime,18826
